ubicacion;entidad;codigoAlfanumerico;speakerType;Type;FWVersion;HWVersion;misc;serial;fecha;centroDeCosto;proveedor
BENCH34;Steering Wheel Controls;NA364;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH34;Speakers ID And Type:;NA365;9CM=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCH34;Observations;NA366;;;;?;;;;01 - IS Exterior;Honda
BENCH15;Meter;MTR448;;TBD;GP:  VP: ;dan0;;;;01 - IS Exterior;Honda
BENCH34;Meter;MTR648;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH34;Remote Tuner;RT378;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH39;Front control box;FCB432;;2GB,32GB;;DV, TJBA;;53000012;;01 - IS Exterior;Honda
BENCH35;Center Display;CTRDSP547;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH35;Most2Go;M2G49;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH34;Touchpad;TP42;;TBD;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP662;;TBD;;dan0;MISSING;;;01 - IS Exterior;Honda
BENCH35;Harness;MINI;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH35;Meter;NA367;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Hud;NA368;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH35;TCU;NA369;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Mocca;NA370;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Mic;NA371;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Vol Control;NA372;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Call Module;NA373;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Roof Antenna;NA374;;;;?;;;;01 - IS Exterior;Honda
BENCH35;GPS Antenna ID:;NA375;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Steering Wheel Controls;NA376;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH35;Speakers ID And Type:;NA377;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Observations;NA378;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Remote Tuner;NA379;;;;?;;;;01 - IS Exterior;Honda
BENCH35;Amplifier;NA380;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Amplifier;AMP531;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH38;Center Display;CTRDSP545;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH38;Harness;12;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH38;Most2Go;M2G54;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH38;Mic;MIC06,IMIC05;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH38;Remote Tuner;NA381;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Speakers ID And Type:;NA382;SPKR9T032 SPKR17CM025;;;?;;;;01 - IS Exterior;Honda
BENCH35;Touchpad;TP30;;TBD;;TJBA;;;;01 - IS Exterior;Honda
BENCH38;Meter;NA383;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Hud;NA384;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH38;TCU;NA385;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Mocca;NA386;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Vol Control;NA387;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Call Module;NA388;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Roof Antenna;NA389;;;;?;;;;01 - IS Exterior;Honda
BENCH38;GPS Antenna ID:;NA390;;;;?;;;;01 - IS Exterior;Honda
BENCH38;Steering Wheel Controls;NA391;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH38;Observations;NA392;;;;?;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB431;;2GB,32GB;;DV, TJBA;;53000008;;01 - IS Exterior;Honda
BENCH39;Amplifier;AMP527;;16;HH.23.185.171.01;dan0;;;;01 - IS Exterior;Honda
BENCH11;Front control box;FCB434;;2GB,32GB;;DV, TJBA;;53000017;;01 - IS Exterior;Honda
BENCH39;Center Display;CTRDSP542;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH39;Mocca;1608080559;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;AUXIN;NA393;;;;?;;;;01 - IS Exterior;Honda
BENCH39;Roof Antenna;SFA120;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;Speakers ID And Type:;NA394;SPKR17CM003, SPKR9T026, 031,;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;TCU;TCU260;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH38;Touchpad;TP34;;TBD;;TJBA;;;;01 - IS Exterior;Honda
BENCH39;Harness;NA395;;;;?;;;;01 - IS Exterior;Honda
BENCH39;Hud;NA396;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH39;Mic;IMIC11, IMIC21;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;Vol Control;VOL033;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;Call Module;NA397;;;;?;;;;01 - IS Exterior;Honda
BENCH39;GPS Antenna ID:;NA398;;;;?;;;;01 - IS Exterior;Honda
BENCH39;Steering Wheel Controls;NA399;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;Observations;NA400;;;;?;;;;01 - IS Exterior;Honda
BENCH39;Meter;MTR644;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH39;Remote Tuner;RT549;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH40;Amplifier;AMP425;;16;HH.23.185.171.01;dan0;;;;01 - IS Exterior;Honda
BENCH40;Center Display;CTRDSP532;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH40;Mocca;1608080558;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH40;Steering Wheel Controls;AST117-CST2-CSS005;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH40;Harness;HARNESS022;;TJBA;;?;;;;01 - IS Exterior;Honda
BENCH40;Mic;MICOO9,008,020,022;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH40;Roof Antenna;SFA105;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH40;Speakers ID And Type:;NA401;SPKR17C015,9T007,9T025,9T040,9T036,TW004,TW005;TBD;;?;;;;01 - IS Exterior;Honda
BENCH39;Touchpad;TP112;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH40;Most2Go;NA402;;;;?;;;;01 - IS Exterior;Honda
BENCH40;Hud;NA403;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH40;TCU;NA404;;;;?;;;;01 - IS Exterior;Honda
BENCH40;Vol Control;NA405;;;;?;;;;01 - IS Exterior;Honda
BENCH40;AUXIN;AUX SIN ID;;TBD;;N/A;;;;01 - IS Exterior;Honda
BENCH40;Call Module;NA406;;;;?;;;;01 - IS Exterior;Honda
BENCH40;GPS Antenna ID:;NA407;;;;?;;;;01 - IS Exterior;Honda
BENCH40;Observations;NA408;;;;?;;;;01 - IS Exterior;Honda
BENCH10;Front control box;FCB436;;2GB,32GB;;DV, TJBA;;53000019;;01 - IS Exterior;Honda
BENCH16;Meter;MTR646;;TBD;GP:  VP: ;dan0;;;;01 - IS Exterior;Honda
BENCH40;Remote Tuner;RT195;;TBD;;DV, TJBA;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB440;;2GB,32GB;;DV, TJBA;;53000004;;01 - IS Exterior;Honda
BENCH41;Center Display;CTRDSP666;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH41;Mocca;1608080458;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH41;Most2Go;AUS152000525;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP358;;TBD;C809A461;TJBA;;;;01 - IS Exterior;Honda
BENCH41;Meter;NA409;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Harness;NA410;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Hud;NA411;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH41;TCU;NA412;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Mic;NA413;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Vol Control;NA414;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Call Module;NA415;;;;?;;;;01 - IS Exterior;Honda
;;;;;;;;;;01 - IS Exterior;Honda
BENCH41;GPS Antenna ID:;NA416;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Steering Wheel Controls;NA417;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Speakers ID And Type:;NA418;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Observations;NA419;;;;?;;;;01 - IS Exterior;Honda
BENCH41;Remote Tuner;RT233;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH41;Amplifier;NA420;;;;?;;;;01 - IS Exterior;Honda
BENCH34;Front control box;FCB441;;2GB,32GB;;DV, TJBA;;53000009;;01 - IS Exterior;Honda
BENCH42;Amplifier;AMP528;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH42;Center Display;CTRDSP665;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH42;Roof Antenna;SFA143;;TBD;;MP;;;;01 - IS Exterior;Honda
BENCH41;Touchpad;TP78;;TBD;;DV, TJBA;;;;01 - IS Exterior;Honda
BENCH42;Harness;NA421;;;;?;;;;01 - IS Exterior;Honda
BENCH42;Hud;HUD067;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH42;TCU;NA422;;;;?;;;;01 - IS Exterior;Honda
BENCH42;Mocca;1408150137;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH42;Mic;IMIC23,IMIC24;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH42;Call Module;NA423;;;;?;;;;01 - IS Exterior;Honda
BENCH42;GPS Antenna ID:;NA424;;;;?;;;;01 - IS Exterior;Honda
BENCH42;Steering Wheel Controls;CST184,AST385;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH42;Speakers ID And Type:;NA425;9CM=5,17CM=2,1185;TBD;;?;;;;01 - IS Exterior;Honda
BENCH42;Observations;NA426;;;;?;;;;01 - IS Exterior;Honda
BENCH42;Most2Go;NA427;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH42;Meter;MTR370;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH42;Remote Tuner;RT536;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH43;Amplifier;AMP418;;16;;dan0;;;;01 - IS Exterior;Honda
BENCH43;Center Display;CTRDSP685;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH42;Touchpad;TP356;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH43;Steering Wheel Controls;CST35,CSS003;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH43;Hud;HUD075;;N/A;;DAN0;;;;01 - IS Exterior;Honda
BENCH43;Mic;IMIC09,IMIC08;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH43;Roof Antenna;SFA86;;TBD;;MP;;;;01 - IS Exterior;Honda
BENCH43;Speakers ID And Type:;NA428;SPKR9T067,SPKR9T054,SPKR9T062,SPKR9CM004,17CMSINID;;;?;;;;01 - IS Exterior;Honda
BENCH43;Harness;NA429;;;;?;;;;01 - IS Exterior;Honda
BENCH43;TCU;NA430;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Mocca;NA431;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Call Module;NA432;;;;?;;;;01 - IS Exterior;Honda
BENCH43;GPS Antenna ID:;NA433;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Observations;NA434;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Most2Go;NA435;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Meter;MTR675;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH43;Remote Tuner;RT526;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB442;;2GB,TBD;;DV, TJBA;;53000006;;01 - IS Exterior;Honda
BENCH44;Amplifier;AMP629;;7;;dan1;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB443;;2GB,32GB;;DV, TJBA;;53000011;;01 - IS Exterior;Honda
BENCH44;Center Display;CTRDSP673;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH44;Speakers ID And Type:;NA436;17CM SIN ID,17CM SIN ID;TBD;;?;;;;01 - IS Exterior;Honda
BENCH44;Mic;IMIC03;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH44;Roof Antenna;SFA167;;TBD;;MP;;;;01 - IS Exterior;Honda
BENCH44;Harness;NA437;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Hud;NA438;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH44;TCU;NA439;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Mocca;NA440;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Call Module;NA441;;;;?;;;;01 - IS Exterior;Honda
BENCH44;GPS Antenna ID:;NA442;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Steering Wheel Controls;NA443;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Observations;NA444;;;;?;;;;01 - IS Exterior;Honda
BENCH44;Most2Go;NA445;;;;?;;;;01 - IS Exterior;Honda
BENCH43;Touchpad;TP384;;TBD;;DAN0;;;;01 - IS Exterior;Honda
BENCH44;Meter;MTR649;;TBD;;0x2;;;;01 - IS Exterior;Honda
BENCH44;Remote Tuner;RT527;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH45;Amplifier;AMP540;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH45;Center Display;CTRDSP667;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH46;Front control box;FCB452;;2GB,64GB;;DV, TJBA;;56000060;;01 - IS Exterior;Honda
BENCH45;Speakers ID And Type:;NA446;9CM=3,17CM=2,8CM=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCH45;Hud;HUD039;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH45;Mic;IMIC02;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH45;Roof Antenna;SFA137;;TBD;;MP;;;;01 - IS Exterior;Honda
BENCH44;Touchpad;TP354;;TBD;;DAN0;;;;01 - IS Exterior;Honda
BENCH45;Harness;NA447;;;;?;;;;01 - IS Exterior;Honda
BENCH45;TCU;NA448;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Mocca;NA449;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Call Module;NA450;;;;?;;;;01 - IS Exterior;Honda
BENCH45;GPS Antenna ID:;NA451;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Steering Wheel Controls;NA452;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Observations;NA453;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Most2Go;NA454;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Meter;MTR633;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH45;Remote Tuner;RT126;;TBD;;dan1;;;;01 - IS Exterior;Honda
BENCH46;Amplifier;AMP535;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH46;Center Display;CTRDSP361;;TBD;;2S;;;;01 - IS Exterior;Honda
BENCH20;Front control box;FCB453;;2GB,64GB;;DV, TJBA;;56000079;;01 - IS Exterior;Honda
BENCH46;Speakers ID And Type:;NA455;17CM SIN ID,17CM SIN ID,9CM,ARRAY;TBD;;?;;;;01 - IS Exterior;Honda
BENCH46;Harness;NA456;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Hud;NA457;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH46;TCU;NA458;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Mocca;1602100127;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH46;Mic;MIC019;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH46;Call Module;NA459;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Roof Antenna;SFA162;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH46;GPS Antenna ID:;NA460;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Steering Wheel Controls;NA461;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Observations;NA462;;;;?;;;;01 - IS Exterior;Honda
BENCH46;Most2Go;NA463;;;;?;;;;01 - IS Exterior;Honda
BENCH45;Touchpad;TP351;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH46;Meter;MTR643;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH46;Remote Tuner;RT395;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH46;AUXIN;JACK008;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH46;Touchpad;TP361;;TBD;;DAN0;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Harness;NA464;;;;?;;;;01 - IS Exterior;Honda
;;;;;;;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;TCU;NA465;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Mic;NA466;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Vol Control;NA467;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Call Module;NA468;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Roof Antenna;SFA142;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;GPS Antenna ID:;NA469;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Steering Wheel Controls;AST429;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Speakers ID And Type:;NA470;17CM=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Observations;NA471;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Most2Go;NA472;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Mocca;NA473;;;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;HUD;HUD069;;N/A;;DAN0;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Remote Tuner;RT564;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH21;Front control box;FCB454;;2GB,64GB;;DV, TJBA;;56000081;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Amplifier;AMP534;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Center Display;CTRDSP674;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH26;Front control box;FCB455;;2GB,64GB;;DV, TJBA;;56000084;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Center Display;CTRDSP683;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Most2Go;AUS152000531;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Roof Antenna;SFA113;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH47 VALIDATION;Touchpad;TP355;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Harness;NA474;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Meter;NA475;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Hud;NA476;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;TCU;TCU257;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Mic;NA477;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Vol Control;NA478;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Call Module;NA479;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;GPS Antenna ID:;NA480;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Steering Wheel Controls;NA481;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Speakers ID And Type:;NA482;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Observations;NA483;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Mocca;NA484;;NONE;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Amplifier;NA485;;;;?;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT563;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH49;Amplifier;AMP551;;16;;dan;;;;01 - IS Exterior;Honda
STOCK;Front Control Box;FCB456;;2GB,64GB;;DV, TJBA;;56000085;;01 - IS Exterior;Honda
BENCH49;Center Display;CTRDSP656;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH49;Most2Go;NA486;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Mic;IMIC04;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH49;Roof Antenna;SFA164;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP350;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH49;Harness;NA487;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Hud;NA488;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH49;TCU;NA489;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Vol Control;NA490;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Call Module;NA491;;;;?;;;;01 - IS Exterior;Honda
BENCH49;GPS Antenna ID:;NA492;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Steering Wheel Controls;NA493;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH49;Speakers ID And Type:;NA494;9CM=4,17CM;TBD;;?;;;;01 - IS Exterior;Honda
BENCH49;Observations;NA495;;;;?;;;;01 - IS Exterior;Honda
BENCH49;Mocca;NA496;;NONE;;?;;;;01 - IS Exterior;Honda
BENCH49;Meter;MTR645;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH49;Remote Tuner;RT550;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Roof Antenna;SFA114;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH49;Touchpad;TP344;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Harness;NA497;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Hud;NA498;;N/A;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;TCU;NA499;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Mic;MIC004;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Vol Control;NA500;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Call Module;NA501;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;GPS Antenna ID:;NA502;;;;?;;;;01 - IS Exterior;Honda
;;;;;;;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Speakers ID And Type:;NA503;9CM=2,17CM;TBD;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Observations;NA504;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Most2Go;NA505;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Mocca;NA506;;;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Meter;MTR670;;TBD;;dan1;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Remote Tuner;RT289;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Steering Wheel Controls;AST493-CST239;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Call Module;NA507;;;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Camera RR wide;RC318;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;GPS Antenna ID:;GPS027;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Roof Antenna;SFA237;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Amplifier;AMP572;;;HH.23.185.194.01;dan1;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;HUD;HUD010;;N/A;A610;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Mocca;1602100191;;TBD;;N/A;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Steering Wheel Controls;AST238-CST90;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Center Display;CTRDSP533;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH40;Meter;MTR640;;TBD;;dan0;;;;01 - IS Exterior;Honda
;;;;;;;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;TCU;TCU364;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Touchpad;TP43;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH50 VALIDATION;Front control box;FCB602;;2GB,32GB;;dan0;;59000126;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Vol Control;VOL054;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;AUXIN;SIN ID;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Speakers ID And Type:;NA508;9CM=5,17CM,ARRAY=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Mic;MIC027;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Amplifier;AMP444;;16C DAN0;;dan0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Mocca;1608080457;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Steering Wheel Controls;AST306-CST78;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH35;Front control box;FCB603;;2GB,32GB;;dan0;;59000112;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Center Display;CTRDSP546;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Meter;MTR455;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Remote Tuner;RT377;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Touchpad;TP49;;TBD;;DAN0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Hud;HUD008;;N/A;;DAN0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Call Module;NA509;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Speakers ID And Type:;NA510;9CM=6,17CM=2,ARRAY=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCH53 VALIDATION;Most2Go;M2G33;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Touchpad;TP378;;TBD;;DAN0;;;;01 - IS Exterior;Honda
BENCH53 VALIDATION;Center Display;CTRDSP541;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH43;Front control box;FCB617;;4GB,64GB;;dan0;;58000016;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Camera RR wide;RC313;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH01;Mic;IMIC07;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Mic;MIC026,IMIC10;;TBD;;?;;;;01 - IS Exterior;Honda
;;;;;;;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Roof Antenna;SFA165;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Amplifier;AMP537;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Hud;HUD064;;N/A;A610;?;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Center Display;CTRDSP676;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB662;;4GB,64GB;;dan0;;58000075;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Meter;MTR647;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Remote Tuner;RT394;;TBD;;dan0;;;;01 - IS Exterior;Honda
